Date;Pdc A [W];Pdc B [W];Pdc [W];Udc A [V];Udc B [V];Pac 1 [W];Pac 2 [W];Pac 3 [W];Pac [W];Uac 1 [V];Uac 2 [V];Uac 3 [V];Temp [°C];Temp2 [°C];Temp bat [°C];Pbat [W];Ubat [V];SOC [%];SOC targ [%];Pload [W];Pgrid feed [W];Pgrid load [W];Pgrid [W];Pext [W]
25.03.2024 07:40;1282.1731;1336.031;2618.204;468.37534;481.2134;66.6682;66.55971;66.616104;199.84401;236.03468;235.54071;236.14317;26.32699;27.326756;22.4;-2375.5938;407.1045;62.22601;95.28154;199.09535;1.5767877;1.0386528;-0.53813493;0.0
25.03.2024 07:45;1676.875;1743.4333;3420.3083;472.48804;483.32663;66.77529;66.65717;66.72759;200.16006;235.81174;235.33902;235.83232;26.766214;27.9422;22.724998;-3163.8748;407.98187;64.830795;95.2854;200.99387;0.6153593;1.0226785;0.4073192;0.0
25.03.2024 07:50;1795.4036;1865.2786;3660.6821;473.96887;481.44824;449.9481;449.8634;449.943;1349.7545;234.7645;235.51138;236.00183;27.401915;27.858286;22.983334;-2264.1218;404.85382;66.692085;95.273285;1349.8734;1.568354;0.82073915;-0.74761486;0.0
25.03.2024 07:55;1884.0825;1981.8638;3865.9463;476.3896;479.33557;753.3992;753.3372;753.43713;2260.1733;234.58202;235.38736;235.7687;27.774067;28.140268;23.041668;-1559.2762;405.99823;67.97931;95.27671;2259.0305;0.9896153;0.81978595;-0.16982937;0.0
25.03.2024 08:00;2022.6782;2115.9458;4138.624;492.9336;477.79398;245.21484;245.14316;245.21826;735.5763;234.68954;234.51332;235.13976;27.989264;28.915625;23.375002;-3336.8948;410.2707;70.71659;95.29333;734.21124;0.7502054;0.4733505;-0.2768549;0.0
25.03.2024 08:05;2158.7327;2217.8625;4376.595;487.2088;478.7875;117.766266;117.65962;117.74237;353.16827;234.15147;234.98277;235.33069;28.362322;29.401655;23.641666;-3960.8943;407.1808;73.9523;97.0;358.9942;1.0144439;5.243695;4.229251;0.0
25.03.2024 08:10;2261.1987;2311.6484;4572.847;484.1645;476.84247;610.8779;610.8208;610.9022;1832.601;234.96616;234.72475;235.43057;28.698978;29.489784;23.825;-2682.4414;411.22437;76.15196;97.0;1831.4431;1.0638863;0.6808448;-0.3830415;0.0
25.03.2024 08:15;2397.4277;2424.265;4821.6924;481.57907;476.83173;63.963295;63.848896;63.926075;191.73827;235.55809;234.96867;235.90578;28.784876;30.250387;24.216667;-4553.9736;411.911;79.866104;97.0;191.15805;0.8373902;0.41457242;-0.42281777;0.0
25.03.2024 08:20;2481.079;2532.8826;5013.962;479.0274;475.8093;61.2171;61.109814;61.17855;183.50546;235.46631;235.42386;235.57085;29.174843;30.828943;24.658335;-4750.797;412.48322;83.73729;97.0;183.11522;0.6865737;0.5302433;-0.1563304;0.0
25.03.2024 08:25;2576.5454;2634.4343;5210.9795;476.03564;474.03256;94.11562;93.98884;94.05238;282.15686;237.16394;236.52863;236.86002;29.616451;31.34923;25.133333;-4844.36;412.59766;87.680664;97.0;180.75975;102.50632;0.48002362;-102.02629;0.0
25.03.2024 08:30;2661.9846;2720.9631;5382.9478;479.61768;474.677;513.96155;513.8317;513.943;1541.7362;237.02342;237.07993;237.11125;30.099287;31.453257;25.391666;-3777.6301;412.7121;90.76079;97.0;1119.3258;422.81973;0.4348248;-422.38492;0.0
25.03.2024 08:35;2749.2588;2801.6038;5550.8623;480.55185;473.20703;618.0043;617.8893;618.00256;1853.8961;236.7284;236.33698;237.10175;30.627537;31.648664;25.666668;-3653.2913;412.40692;93.73904;97.0;152.86021;1701.503;0.0;-1701.503;0.0
25.03.2024 08:40;2668.164;2713.907;5382.0713;474.4833;474.3872;792.50323;792.387;792.5466;2377.4368;237.48347;237.01195;237.4471;31.075716;31.683006;25.866669;-2950.8223;412.02545;96.14522;97.0;157.05142;2222.8875;1.6032087;-2221.2842;0.0
25.03.2024 08:45;2935.8447;2975.061;5910.906;474.6129;472.73724;1631.5361;1631.4393;1631.5361;4894.5117;237.35533;236.92091;236.96674;32.091667;31.064014;25.858334;-929.5414;402.52686;96.89748;97.0;161.07011;4736.2456;0.0;-4736.2456;0.0
25.03.2024 08:50;3043.9639;3078.722;6122.6855;474.16656;470.61237;2004.4769;2004.3655;2004.5361;6013.3784;236.47537;236.22289;236.49626;32.896126;30.85844;25.733334;3.2140834;402.0691;96.88832;97.0;113.711136;5899.859;0.0;-5899.859;0.0
25.03.2024 08:55;3161.8167;3208.4514;6370.268;475.32767;475.33224;2085.295;2085.2131;2085.3445;6255.8525;237.26295;237.06583;237.25246;33.55979;30.934973;25.683334;3.197167;401.80206;96.87917;97.0;142.42587;6113.662;0.0;-6113.662;0.0
25.03.2024 09:00;3232.696;3282.8933;6515.5894;473.61636;474.7384;2132.6309;2132.5425;2132.6587;6397.832;238.08028;237.86603;238.03569;34.019196;31.06986;25.583332;3.4377646;401.68762;96.87001;97.0;179.47192;6218.2773;0.0;-6218.2773;0.0
25.03.2024 09:05;3311.4338;3369.1548;6680.589;471.84763;475.0908;2186.3555;2186.257;2186.4097;6559.022;236.22458;235.77278;236.05836;34.521923;31.221542;25.525;3.2221255;401.4969;96.860855;96.860855;150.43944;6408.2236;0.0;-6408.2236;0.0
25.03.2024 09:10;3380.3752;3433.2893;6813.6646;470.24997;471.3805;2230.102;2229.993;2230.2402;6690.335;236.09796;236.44319;236.90524;34.954453;31.424398;25.441668;2.803135;401.53503;96.85171;96.8517;806.32416;5887.019;0.0;-5887.019;0.0
25.03.2024 09:15;3415.0603;3470.877;6885.9375;469.3203;467.60434;2253.719;2253.6292;2253.8442;6761.1924;235.79033;236.2004;236.29292;35.41913;31.574116;25.366667;2.9047842;401.4969;96.84254;96.842545;2226.709;4534.1504;0.0;-4534.1504;0.0
25.03.2024 09:20;3502.9468;3610.9663;7113.913;466.0157;463.24945;2328.084;2328.0247;2328.246;6984.3545;235.15915;236.0671;236.11412;36.04129;31.791449;25.316668;2.9695127;401.45874;96.83339;96.83339;2146.967;4837.714;0.0;-4837.714;0.0
25.03.2024 09:25;3611.044;3729.3933;7340.4375;465.24417;460.57812;2401.448;2401.3696;2401.4646;7204.282;235.79095;235.47816;235.85498;36.558933;32.018337;25.258333;2.4539068;401.22986;96.82424;96.824234;1107.795;6090.3647;0.0;-6090.3647;0.0
